Dimension: 10

Sample seed: 4

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 10
Sf-sfd,0.04968682142732339,0.0,0.0,0.04968682142732339,103.93185663223267
SF-SFD average,0.06841579480341069,0.0,0.0,0.06841579480341069,
LHS,0.03925298880957806,0.37752541130731276,2.130439702311461,10.698106844329828,
Sobol,0.02399215777984809,0.5112265046557152,2.669047710963721,6.190680481952726,
Random best,0.05337045160918574,0.47485377481120983,2.441955323467752,13.992655368059694,
Random average,0.06996893627253271,0.4187922021895759,2.1662768861306363,18.784492468477524,

Sample size: 200


The dimension of the input space is: 10
Sf-sfd,0.025996674878942194,0.0,0.0,0.025996674878942194,211.69344639778137
SF-SFD average,0.033943889372506975,0.0,0.0,0.033943889372506975,
LHS,0.017479385801440372,0.34607071626747504,3.447563760456226,6.791838258137116,
Sobol,0.009976676208006463,0.3443265761099846,3.9288469801760253,3.8654349180136167,
Random best,0.02595865715870982,0.37966746965368997,3.5544921571504284,9.958512920524406,
Random average,0.0352572163297305,0.35082962940889983,3.382049653054291,13.68480306705262,

Sample size: 300


The dimension of the input space is: 10
Sf-sfd,0.017643689642109717,0.0,0.0,0.017643689642109717,411.2050006389618
SF-SFD average,0.022726653543142752,0.0,0.0,0.022726653543142752,
LHS,0.011816918796735632,0.3494145079513212,4.405724084078192,5.6107851931920765,
Sobol,0.0057707200335297415,0.3443265761099846,4.865532266044493,2.7374715421183766,
Random best,0.017860524253857868,0.3269110042701374,4.385744411053947,8.549202790049423,
Random average,0.023894043783418834,0.32279426258697136,4.309786331001327,11.458517117472507,

Sample size: 400


The dimension of the input space is: 10
Sf-sfd,0.012788800710598736,0.0,0.0,0.012788800710598736,515.3766033649445
SF-SFD average,0.017037682667155832,0.0,0.0,0.017037682667155832,
LHS,0.009344204126657818,0.2991024468409054,5.062380166159534,5.2153793357182545,
Sobol,0.0036581394522379185,0.3443265761099846,5.664594899508439,2.0032983682068672,
Random best,0.012430461074234067,0.3030455099732249,5.254442610447843,6.9215636284598485,
Random average,0.01774747261661332,0.3069455756246128,5.092244186012426,9.877511525091451,

Sample size: 500


The dimension of the input space is: 10
Sf-sfd,0.010376253396372714,0.0,0.0,0.010376253396372714,642.2752683162689
SF-SFD average,0.01375046307957387,0.0,0.0,0.01375046307957387,
LHS,0.006951765864668058,0.2600606941654542,5.814321345688306,4.3940792591545765,
Sobol,0.00254276000924758,0.3443265761099846,6.357763262238089,1.5566704365047768,
Random best,0.01062669151725526,0.3155002883232103,5.871426763136905,6.586892328278026,
Random average,0.014077024453564206,0.28682239323648934,5.75263669439661,8.815973208491327,
