Dimension: 5

Sample seed: 1

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 5
Sf-sfd,0.008607027675842094,0.0,0.0,0.008607027675842094,69.3252944946289
SF-SFD average,0.014346296087447521,0.0,0.0,0.014346296087447521,
LHS,0.005077788425775109,0.11756877788253067,2.224072328085025,0.5139395431852734,
Sobol,0.0017136747534114427,0.20085875206535064,2.8042646847660126,0.16460393682354937,
Random best,0.008127188463862733,0.13318885419730975,2.3457253801749816,0.8144351398218911,
Random average,0.01580045338702943,0.1211125673809745,2.5071590050430688,1.5876102290179708,

Sample size: 200


The dimension of the input space is: 5
Sf-sfd,0.004092129785245424,0.0,0.0,0.004092129785245424,137.90392899513245
SF-SFD average,0.007074973266059465,0.0,0.0,0.007074973266059465,
LHS,0.0022109174074487203,0.08713885523131769,3.6708683468584726,0.31851316225240933,
Sobol,0.0006098875183773167,0.1797299542238647,4.016895690759145,0.08364299975304491,
Random best,0.003616088873896306,0.09257876739489738,3.77732513011155,0.5188035972759978,
Random average,0.00785341955472779,0.09254687959085421,3.7149355111441533,1.1274706443016698,

Sample size: 300


The dimension of the input space is: 5
Sf-sfd,0.0026757377796284842,0.0,0.0,0.0026757377796284842,224.72025322914124
SF-SFD average,0.004827285049909158,0.0,0.0,0.004827285049909158,
LHS,0.0010594647935788792,0.07273690311408353,4.908328727102241,0.18724093636115258,
Sobol,0.00028543108358913827,0.14101778911081794,4.934870628721835,0.048836649547471155,
Random best,0.0027324912477029173,0.10265334462894954,4.657207303639317,0.4777033357345262,
Random average,0.005224915365612459,0.07940217528512636,4.639411738688378,0.9235482872376458,

Sample size: 400


The dimension of the input space is: 5
Sf-sfd,0.0018147498217224722,0.0,0.0,0.0018147498217224722,352.4054353237152
SF-SFD average,0.0035066924447761452,0.0,0.0,0.0035066924447761452,
LHS,0.000944525963100018,0.06171519113503393,5.486838498549386,0.1941047665432851,
Sobol,0.00016317544690203079,0.10635119835985923,5.744176664378698,0.03275554688059073,
Random best,0.0021951273679601258,0.08708541148976984,5.377590890289085,0.44636138627371724,
Random average,0.004047536413616676,0.07165621513472237,5.406202962937682,0.8285551893815655,

Sample size: 500


The dimension of the input space is: 5
Sf-sfd,0.0015233773858656097,0.0,0.0,0.0015233773858656097,354.6357400417328
SF-SFD average,0.0029445454941109594,0.0,0.0,0.0029445454941109594,
LHS,0.0007604124672044854,0.0817867962318731,6.142745145634809,0.17308718294914752,
Sobol,9.76033240345231e-05,0.10635119835985923,6.429522869361541,0.02190379752110318,
Random best,0.0016176653060113733,0.07447155976379968,6.051599164181293,0.3697864984777018,
Random average,0.0030171034241647824,0.06445368677077541,6.095093343034251,0.6925853433419619,
